Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0.4025437499998835,1020,,,,-0.01796875,0.01572265625,-0.98525390625,0.002466798295564541,-0.01310974491443366,19.48782091469524,-0.04170366207737662,0,0,0.8127133938476498,0,0,0,0,0.05283203125,,
0.5654355000000446,1025,,,,-0.01650390625,0.01865234375,-0.98916015625,0.0026691644810073736,-0.014262239104901648,19.48781859179456,-0.040869569185356856,0,0,0.7964586889406068,0,0,0,0,0.05107421875,,
3.832963750000065,1030,,,,-0.01591796875,0.018359375,-0.9896484375,0.0026437376853173187,-0.014419096785341026,19.48739455061579,-0.04046180207161689,0,0,0.7884950947884003,0,0,0,0,0.05087890625,,
6.938269250000151,1035,,,,-0.015625,0.01787109375,-0.9892578125,0.0027707836817148935,-0.014188170916112023,19.487659094820945,-0.04137450886779938,0,0,0.8062924179453841,0,0,0,0,0.05078125,,
10.015464250000054,1040,,,,-0.03046875,0.01884765625,-0.9783203125,0.0013974839084546506,-0.018439696808878643,19.48195472718121,-0.04002545159945082,904,450,0.7797740170668133,0.0658663865185357,8.446273622779431,0.28382078871145394,0.023665271255997072,0.07216796875,,
13.25061600000013,1045,,,,-0.02431640625,0.01103515625,-0.973828125,0.0011298764470542648,-0.019960642713546133,19.481708195119587,-0.04013330160814115,1080,538,0.781865390683775,0.06374629422832047,8.148360846611503,0.3150274660164919,0.025543835342719146,0.0650390625,,
16.456519500000006,1050,,,,-0.02900390625,0.0083984375,-0.972265625,0.0005498763580378408,-0.022255691064656996,19.480891459991277,-0.039607517394161094,1211,605,0.771589628720085,0.03485394029187659,4.516187726853206,0.6839458264155713,0.02885878045892256,0.1083984375,,
19.920178750000026,1055,,,,-0.03125,0.01181640625,-0.9703125,0.00046812417673988883,-0.023681078081061874,19.4807732847666,-0.04118605358615122,1294,647,0.802336133646463,0.031706825612928764,3.9577881920686564,0.7560598023218945,0.029540733246341107,0.12421875,,
23.06597375000008,1060,,,,-0.02314453125,0.005078125,-0.96923828125,-0.00006626938036080302,-0.024599369473080397,19.47979768202393,-0.04112195187780058,1369,685,0.8010473503321238,0.005131213196789054,0.6358950492514975,7.684647605669786,0.030747765143897036,0.1353515625,,
26.18289400000006,1065,,,,-0.027734375,0.01005859375,-0.9724609375,-0.00026524093946288143,-0.02649578517944256,19.478694397134596,-0.041790388794791494,1474,737,0.8140221484153998,0.020472696847375217,2.5013386419787915,1.4798109541901021,0.032574446119162284,0.149609375,,
29.39173900000002,1070,,,,-0.032421875,0.01357421875,-0.976171875,-0.0011279237628280116,-0.028699174681261902,19.477499672599983,-0.041963247724466454,1582,791,0.8173389730107768,0.09338559991670632,11.424840569942116,0.30789959660119176,0.03513645800439187,0.10419921875,,
32.63440200000012,1075,,,,-0.03134765625,0.01298828125,-0.97099609375,-0.0011403965042651157,-0.03056087787092159,19.476863881545814,-0.04019566621863443,1635,818,0.7828855825704761,0.097649384783923,12.416435403761138,0.32231564098199667,0.03910830190199471,0.101171875,,
35.859792500000076,1080,,,,-0.02548828125,0.01123046875,-0.9728515625,-0.0015613374484650523,-0.031981847798998694,19.476178135572862,-0.039395912836340516,1698,849,0.7672817631513615,0.13885254032972474,18.113305687664898,0.23272841924836155,0.04172370240245381,0.07666015625,,
